"long","lat","StrokesRemaining","Round","Number","NewBoundary","PlayerLastName"
-81.3948895056923,30.2035555158113,NA,NA,NA,"Green",NA
-81.3948879223574,30.2035555205798,NA,NA,NA,"Green",NA
-81.3948863390225,30.2035555253482,NA,NA,NA,"Green",NA
-81.3948847556877,30.2035555301167,NA,NA,NA,"Green",NA
-81.3948831723528,30.2035555348851,NA,NA,NA,"Green",NA
-81.3948815890179,30.2035555396535,NA,NA,NA,"Green",NA
-81.394880005683,30.2035555444219,NA,NA,NA,"Green",NA
-81.3948784223481,30.2035555491903,NA,NA,NA,"Green",NA
-81.3948768390132,30.2035555539586,NA,NA,NA,"Green",NA
-81.3948752556783,30.2035555587269,NA,NA,NA,"Green",NA
-81.3948736723435,30.2035555634952,NA,NA,NA,"Green",NA
-81.3948720890086,30.2035555682635,NA,NA,NA,"Green",NA
-81.3948705056737,30.2035555730318,NA,NA,NA,"Green",NA
-81.3948689223388,30.2035555778001,NA,NA,NA,"Green",NA
-81.3948673390039,30.2035555825683,NA,NA,NA,"Green",NA
-81.394865755669,30.2035555873365,NA,NA,NA,"Green",NA
-81.3948641723341,30.2035555921047,NA,NA,NA,"Green",NA
-81.3948625889992,30.2035555968729,NA,NA,NA,"Green",NA
-81.3948610056644,30.203555601641,NA,NA,NA,"Green",NA
-81.3948594223295,30.2035556064092,NA,NA,NA,"Green",NA
-81.3948578389946,30.2035556111773,NA,NA,NA,"Green",NA
-81.3948562556597,30.2035556159454,NA,NA,NA,"Green",NA
-81.3948546723248,30.2035556207135,NA,NA,NA,"Green",NA
-81.3948530889899,30.2035556254815,NA,NA,NA,"Green",NA
-81.394851505655,30.2035556302496,NA,NA,NA,"Green",NA
-81.3948499223201,30.2035556350176,NA,NA,NA,"Green",NA
-81.3948483389852,30.2035556397856,NA,NA,NA,"Green",NA
-81.3948467556503,30.2035556445536,NA,NA,NA,"Green",NA
-81.3950161779734,30.203556509546,NA,NA,NA,"Green",NA
-81.3950145946385,30.203556514316,NA,NA,NA,"Green",NA
-81.3950130113036,30.203556519086,NA,NA,NA,"Green",NA
-81.3950114279688,30.203556523856,NA,NA,NA,"Green",NA
-81.3950098446339,30.2035565286259,NA,NA,NA,"Green",NA
-81.395008261299,30.2035565333959,NA,NA,NA,"Green",NA
-81.3950066779641,30.2035565381658,NA,NA,NA,"Green",NA
-81.3950050946292,30.2035565429357,NA,NA,NA,"Green",NA
-81.3950035112944,30.2035565477055,NA,NA,NA,"Green",NA
-81.3950019279595,30.2035565524754,NA,NA,NA,"Green",NA
-81.3950003446246,30.2035565572453,NA,NA,NA,"Green",NA
-81.3949987612897,30.2035565620151,NA,NA,NA,"Green",NA
-81.3949971779548,30.2035565667849,NA,NA,NA,"Green",NA
-81.39499559462,30.2035565715547,NA,NA,NA,"Green",NA
-81.3949940112851,30.2035565763244,NA,NA,NA,"Green",NA
-81.3949924279502,30.2035565810942,NA,NA,NA,"Green",NA
-81.3949908446153,30.2035565858639,NA,NA,NA,"Green",NA
-81.3949892612804,30.2035565906336,NA,NA,NA,"Green",NA
-81.3949876779456,30.2035565954033,NA,NA,NA,"Green",NA
-81.3949860946107,30.2035566001729,NA,NA,NA,"Green",NA
-81.3949845112758,30.2035566049426,NA,NA,NA,"Green",NA
-81.3949829279409,30.2035566097122,NA,NA,NA,"Green",NA
-81.394981344606,30.2035566144818,NA,NA,NA,"Green",NA
-81.3949797612712,30.2035566192514,NA,NA,NA,"Green",NA
-81.3949781779363,30.203556624021,NA,NA,NA,"Green",NA
-81.3949765946014,30.2035566287905,NA,NA,NA,"Green",NA
-81.3949750112665,30.2035566335601,NA,NA,NA,"Green",NA
-81.3949734279316,30.2035566383296,NA,NA,NA,"Green",NA
-81.3949718445967,30.2035566430991,NA,NA,NA,"Green",NA
-81.3949702612618,30.2035566478686,NA,NA,NA,"Green",NA
-81.394968677927,30.203556652638,NA,NA,NA,"Green",NA
-81.3949670945921,30.2035566574075,NA,NA,NA,"Green",NA
-81.3949655112572,30.2035566621769,NA,NA,NA,"Green",NA
-81.3949639279223,30.2035566669463,NA,NA,NA,"Green",NA
-81.3949623445874,30.2035566717157,NA,NA,NA,"Green",NA
-81.3949607612525,30.203556676485,NA,NA,NA,"Green",NA
-81.3949591779177,30.2035566812544,NA,NA,NA,"Green",NA
-81.3949575945828,30.2035566860237,NA,NA,NA,"Green",NA
-81.3949560112479,30.203556690793,NA,NA,NA,"Green",NA
-81.394954427913,30.2035566955623,NA,NA,NA,"Green",NA
-81.3949528445781,30.2035567003316,NA,NA,NA,"Green",NA
-81.3949512612432,30.2035567051008,NA,NA,NA,"Green",NA
-81.3949496779083,30.20355670987,NA,NA,NA,"Green",NA
-81.3949480945734,30.2035567146392,NA,NA,NA,"Green",NA
-81.3949465112385,30.2035567194084,NA,NA,NA,"Green",NA
-81.3949449279036,30.2035567241776,NA,NA,NA,"Green",NA
-81.3949433445687,30.2035567289468,NA,NA,NA,"Green",NA
-81.3949417612339,30.2035567337159,NA,NA,NA,"Green",NA
-81.394940177899,30.203556738485,NA,NA,NA,"Green",NA
-81.3949385945641,30.2035567432541,NA,NA,NA,"Green",NA
-81.3949370112292,30.2035567480232,NA,NA,NA,"Green",NA
-81.3949354278943,30.2035567527922,NA,NA,NA,"Green",NA
-81.3949338445594,30.2035567575613,NA,NA,NA,"Green",NA
-81.3949322612245,30.2035567623303,NA,NA,NA,"Green",NA
-81.3949306778896,30.2035567670993,NA,NA,NA,"Green",NA
-81.3949290945547,30.2035567718683,NA,NA,NA,"Green",NA
-81.3949275112198,30.2035567766372,NA,NA,NA,"Green",NA
-81.3949259278849,30.2035567814062,NA,NA,NA,"Green",NA
-81.39492434455,30.2035567861751,NA,NA,NA,"Green",NA
-81.3949227612151,30.203556790944,NA,NA,NA,"Green",NA
-81.3949211778802,30.2035567957129,NA,NA,NA,"Green",NA
-81.3949195945453,30.2035568004817,NA,NA,NA,"Green",NA
-81.3949180112104,30.2035568052506,NA,NA,NA,"Green",NA
-81.3949164278755,30.2035568100194,NA,NA,NA,"Green",NA
-81.3949148445406,30.2035568147882,NA,NA,NA,"Green",NA
-81.3949132612057,30.203556819557,NA,NA,NA,"Green",NA
-81.3949116778708,30.2035568243258,NA,NA,NA,"Green",NA
-81.3949100945359,30.2035568290945,NA,NA,NA,"Green",NA
-81.394908511201,30.2035568338633,NA,NA,NA,"Green",NA
-81.3949069278661,30.203556838632,NA,NA,NA,"Green",NA
-81.3949053445312,30.2035568434007,NA,NA,NA,"Green",NA
-81.3949037611963,30.2035568481693,NA,NA,NA,"Green",NA
-81.3949021778614,30.203556852938,NA,NA,NA,"Green",NA
-81.3949005945265,30.2035568577066,NA,NA,NA,"Green",NA
-81.3948990111916,30.2035568624752,NA,NA,NA,"Green",NA
-81.3948974278567,30.2035568672438,NA,NA,NA,"Green",NA
-81.3948958445218,30.2035568720124,NA,NA,NA,"Green",NA
-81.3948942611869,30.203556876781,NA,NA,NA,"Green",NA
-81.394892677852,30.2035568815495,NA,NA,NA,"Green",NA
-81.3948910945171,30.203556886318,NA,NA,NA,"Green",NA
-81.3948895111822,30.2035568910865,NA,NA,NA,"Green",NA
-81.3948879278473,30.203556895855,NA,NA,NA,"Green",NA
-81.3948863445124,30.2035569006235,NA,NA,NA,"Green",NA
-81.3948847611775,30.2035569053919,NA,NA,NA,"Green",NA
-81.3948831778426,30.2035569101604,NA,NA,NA,"Green",NA
-81.3948815945077,30.2035569149288,NA,NA,NA,"Green",NA
-81.3948800111728,30.2035569196971,NA,NA,NA,"Green",NA
-81.3948784278379,30.2035569244655,NA,NA,NA,"Green",NA
-81.3948768445029,30.2035569292339,NA,NA,NA,"Green",NA
-81.394875261168,30.2035569340022,NA,NA,NA,"Green",NA
-81.3948736778331,30.2035569387705,NA,NA,NA,"Green",NA
-81.3948720944982,30.2035569435388,NA,NA,NA,"Green",NA
-81.3948705111633,30.2035569483071,NA,NA,NA,"Green",NA
-81.3948689278284,30.2035569530753,NA,NA,NA,"Green",NA
-81.3948673444935,30.2035569578436,NA,NA,NA,"Green",NA
-81.3948657611586,30.2035569626118,NA,NA,NA,"Green",NA
-81.3948641778237,30.20355696738,NA,NA,NA,"Green",NA
-81.3948625944888,30.2035569721481,NA,NA,NA,"Green",NA
-81.3948610111539,30.2035569769163,NA,NA,NA,"Green",NA
-81.3948594278189,30.2035569816844,NA,NA,NA,"Green",NA
-81.394857844484,30.2035569864526,NA,NA,NA,"Green",NA
-81.3948562611491,30.2035569912207,NA,NA,NA,"Green",NA
-81.3948546778142,30.2035569959887,NA,NA,NA,"Green",NA
-81.3948530944793,30.2035570007568,NA,NA,NA,"Green",NA
-81.3948515111444,30.2035570055248,NA,NA,NA,"Green",NA
-81.3948499278095,30.2035570102929,NA,NA,NA,"Green",NA
-81.3948483444746,30.2035570150609,NA,NA,NA,"Green",NA
-81.3948467611396,30.2035570198289,NA,NA,NA,"Green",NA
-81.3950177667999,30.2035578800512,NA,NA,NA,"Green",NA
-81.395016183465,30.2035578848212,NA,NA,NA,"Green",NA
-81.3950146001301,30.2035578895912,NA,NA,NA,"Green",NA
-81.3950130167952,30.2035578943612,NA,NA,NA,"Green",NA
-81.3950114334603,30.2035578991312,NA,NA,NA,"Green",NA
-81.3950098501254,30.2035579039012,NA,NA,NA,"Green",NA
-81.3950082667905,30.2035579086711,NA,NA,NA,"Green",NA
-81.3950066834556,30.203557913441,NA,NA,NA,"Green",NA
-81.3950051001208,30.2035579182109,NA,NA,NA,"Green",NA
-81.3950035167858,30.2035579229808,NA,NA,NA,"Green",NA
-81.3950019334509,30.2035579277506,NA,NA,NA,"Green",NA
-81.395000350116,30.2035579325205,NA,NA,NA,"Green",NA
-81.3949987667811,30.2035579372903,NA,NA,NA,"Green",NA
-81.3949971834462,30.2035579420601,NA,NA,NA,"Green",NA
-81.3949956001114,30.2035579468299,NA,NA,NA,"Green",NA
-81.3949940167765,30.2035579515997,NA,NA,NA,"Green",NA
-81.3949924334415,30.2035579563694,NA,NA,NA,"Green",NA
-81.3949908501066,30.2035579611391,NA,NA,NA,"Green",NA
-81.3949892667717,30.2035579659088,NA,NA,NA,"Green",NA
-81.3949876834368,30.2035579706785,NA,NA,NA,"Green",NA
-81.3949861001019,30.2035579754482,NA,NA,NA,"Green",NA
-81.394984516767,30.2035579802178,NA,NA,NA,"Green",NA
-81.3949829334321,30.2035579849875,NA,NA,NA,"Green",NA
-81.3949813500972,30.2035579897571,NA,NA,NA,"Green",NA
-81.3949797667623,30.2035579945267,NA,NA,NA,"Green",NA
-81.3949781834274,30.2035579992962,NA,NA,NA,"Green",NA
-81.3949766000925,30.2035580040658,NA,NA,NA,"Green",NA
-81.3949750167576,30.2035580088353,NA,NA,NA,"Green",NA
-81.3949734334227,30.2035580136049,NA,NA,NA,"Green",NA
-81.3949718500878,30.2035580183743,NA,NA,NA,"Green",NA
-81.3949702667529,30.2035580231438,NA,NA,NA,"Green",NA
-81.394968683418,30.2035580279133,NA,NA,NA,"Green",NA
-81.3949671000831,30.2035580326827,NA,NA,NA,"Green",NA
-81.3949655167482,30.2035580374521,NA,NA,NA,"Green",NA
-81.3949639334132,30.2035580422215,NA,NA,NA,"Green",NA
-81.3949623500783,30.2035580469909,NA,NA,NA,"Green",NA
-81.3949607667434,30.2035580517603,NA,NA,NA,"Green",NA
-81.3949591834085,30.2035580565296,NA,NA,NA,"Green",NA
-81.3949576000736,30.203558061299,NA,NA,NA,"Green",NA
-81.3949560167387,30.2035580660683,NA,NA,NA,"Green",NA
-81.3949544334038,30.2035580708375,NA,NA,NA,"Green",NA
-81.3949528500689,30.2035580756068,NA,NA,NA,"Green",NA
-81.394951266734,30.2035580803761,NA,NA,NA,"Green",NA
-81.394949683399,30.2035580851453,NA,NA,NA,"Green",NA
-81.3949481000641,30.2035580899145,NA,NA,NA,"Green",NA
-81.3949465167292,30.2035580946837,NA,NA,NA,"Green",NA
-81.3949449333943,30.2035580994529,NA,NA,NA,"Green",NA
-81.3949433500594,30.203558104222,NA,NA,NA,"Green",NA
-81.3949417667245,30.2035581089911,NA,NA,NA,"Green",NA
-81.3949401833896,30.2035581137603,NA,NA,NA,"Green",NA
-81.3949386000547,30.2035581185293,NA,NA,NA,"Green",NA
-81.3949370167197,30.2035581232984,NA,NA,NA,"Green",NA
-81.3949354333848,30.2035581280675,NA,NA,NA,"Green",NA
-81.3949338500499,30.2035581328365,NA,NA,NA,"Green",NA
-81.394932266715,30.2035581376055,NA,NA,NA,"Green",NA
-81.3949306833801,30.2035581423745,NA,NA,NA,"Green",NA
-81.3949291000451,30.2035581471435,NA,NA,NA,"Green",NA
-81.3949275167102,30.2035581519125,NA,NA,NA,"Green",NA
-81.3949259333753,30.2035581566814,NA,NA,NA,"Green",NA
-81.3949243500404,30.2035581614503,NA,NA,NA,"Green",NA
-81.3949227667055,30.2035581662192,NA,NA,NA,"Green",NA
-81.3949211833706,30.2035581709881,NA,NA,NA,"Green",NA
-81.3949196000356,30.203558175757,NA,NA,NA,"Green",NA
-81.3949180167007,30.2035581805258,NA,NA,NA,"Green",NA
-81.3949164333658,30.2035581852947,NA,NA,NA,"Green",NA
-81.3949148500309,30.2035581900635,NA,NA,NA,"Green",NA
-81.394913266696,30.2035581948323,NA,NA,NA,"Green",NA
-81.394911683361,30.203558199601,NA,NA,NA,"Green",NA
-81.3949101000261,30.2035582043698,NA,NA,NA,"Green",NA
-81.3949085166912,30.2035582091385,NA,NA,NA,"Green",NA
-81.3949069333563,30.2035582139072,NA,NA,NA,"Green",NA
-81.3949053500213,30.2035582186759,NA,NA,NA,"Green",NA
-81.3949037666864,30.2035582234446,NA,NA,NA,"Green",NA
-81.3949021833515,30.2035582282132,NA,NA,NA,"Green",NA
-81.3949006000166,30.2035582329819,NA,NA,NA,"Green",NA
-81.3948990166816,30.2035582377505,NA,NA,NA,"Green",NA
-81.3948974333467,30.2035582425191,NA,NA,NA,"Green",NA
-81.3948958500118,30.2035582472877,NA,NA,NA,"Green",NA
-81.3948942666769,30.2035582520562,NA,NA,NA,"Green",NA
-81.394892683342,30.2035582568248,NA,NA,NA,"Green",NA
-81.394891100007,30.2035582615933,NA,NA,NA,"Green",NA
-81.3948895166721,30.2035582663618,NA,NA,NA,"Green",NA
-81.3948879333372,30.2035582711303,NA,NA,NA,"Green",NA
-81.3948863500022,30.2035582758988,NA,NA,NA,"Green",NA
-81.3948847666673,30.2035582806672,NA,NA,NA,"Green",NA
-81.3948831833324,30.2035582854356,NA,NA,NA,"Green",NA
-81.3948815999975,30.203558290204,NA,NA,NA,"Green",NA
-81.3948800166625,30.2035582949724,NA,NA,NA,"Green",NA
-81.3948784333276,30.2035582997408,NA,NA,NA,"Green",NA
-81.3948768499927,30.2035583045091,NA,NA,NA,"Green",NA
-81.3948752666577,30.2035583092775,NA,NA,NA,"Green",NA
-81.3948736833228,30.2035583140458,NA,NA,NA,"Green",NA
-81.3948720999879,30.2035583188141,NA,NA,NA,"Green",NA
-81.3948705166529,30.2035583235823,NA,NA,NA,"Green",NA
-81.394868933318,30.2035583283506,NA,NA,NA,"Green",NA
-81.3948673499831,30.2035583331188,NA,NA,NA,"Green",NA
-81.3948657666482,30.203558337887,NA,NA,NA,"Green",NA
-81.3948641833132,30.2035583426552,NA,NA,NA,"Green",NA
-81.3948625999783,30.2035583474234,NA,NA,NA,"Green",NA
-81.3948610166434,30.2035583521916,NA,NA,NA,"Green",NA
-81.3948594333084,30.2035583569597,NA,NA,NA,"Green",NA
-81.3948578499735,30.2035583617278,NA,NA,NA,"Green",NA
-81.3948562666386,30.2035583664959,NA,NA,NA,"Green",NA
-81.3948546833036,30.203558371264,NA,NA,NA,"Green",NA
-81.3948530999687,30.2035583760321,NA,NA,NA,"Green",NA
-81.3948515166338,30.2035583808001,NA,NA,NA,"Green",NA
-81.3948499332988,30.2035583855681,NA,NA,NA,"Green",NA
-81.3948483499639,30.2035583903361,NA,NA,NA,"Green",NA
-81.3948467666289,30.2035583951041,NA,NA,NA,"Green",NA
-81.3950177722916,30.2035592553264,NA,NA,NA,"Green",NA
-81.3950161889567,30.2035592600965,NA,NA,NA,"Green",NA
-81.3950146056218,30.2035592648665,NA,NA,NA,"Green",NA
-81.3950130222868,30.2035592696365,NA,NA,NA,"Green",NA
-81.3950114389519,30.2035592744064,NA,NA,NA,"Green",NA
-81.395009855617,30.2035592791764,NA,NA,NA,"Green",NA
-81.3950082722821,30.2035592839463,NA,NA,NA,"Green",NA
-81.3950066889472,30.2035592887163,NA,NA,NA,"Green",NA
-81.3950051056122,30.2035592934861,NA,NA,NA,"Green",NA
-81.3950035222773,30.203559298256,NA,NA,NA,"Green",NA
-81.3950019389424,30.2035593030259,NA,NA,NA,"Green",NA
-81.3950003556075,30.2035593077957,NA,NA,NA,"Green",NA
-81.3949987722726,30.2035593125655,NA,NA,NA,"Green",NA
-81.3949971889377,30.2035593173354,NA,NA,NA,"Green",NA
-81.3949956056027,30.2035593221051,NA,NA,NA,"Green",NA
-81.3949940222678,30.2035593268749,NA,NA,NA,"Green",NA
-81.3949924389329,30.2035593316446,NA,NA,NA,"Green",NA
-81.394990855598,30.2035593364144,NA,NA,NA,"Green",NA
-81.394989272263,30.2035593411841,NA,NA,NA,"Green",NA
-81.3949876889281,30.2035593459538,NA,NA,NA,"Green",NA
-81.3949861055932,30.2035593507234,NA,NA,NA,"Green",NA
-81.3949845222583,30.2035593554931,NA,NA,NA,"Green",NA
-81.3949829389233,30.2035593602627,NA,NA,NA,"Green",NA
-81.3949813555884,30.2035593650323,NA,NA,NA,"Green",NA
-81.3949797722535,30.2035593698019,NA,NA,NA,"Green",NA
-81.3949781889185,30.2035593745715,NA,NA,NA,"Green",NA
-81.3949766055836,30.203559379341,NA,NA,NA,"Green",NA
-81.3949750222487,30.2035593841106,NA,NA,NA,"Green",NA
-81.3949734389138,30.2035593888801,NA,NA,NA,"Green",NA
-81.3949718555788,30.2035593936496,NA,NA,NA,"Green",NA
-81.3949702722439,30.2035593984191,NA,NA,NA,"Green",NA
-81.394968688909,30.2035594031885,NA,NA,NA,"Green",NA
-81.394967105574,30.203559407958,NA,NA,NA,"Green",NA
-81.3949655222391,30.2035594127274,NA,NA,NA,"Green",NA
-81.3949639389042,30.2035594174968,NA,NA,NA,"Green",NA
-81.3949623555692,30.2035594222662,NA,NA,NA,"Green",NA
-81.3949607722343,30.2035594270355,NA,NA,NA,"Green",NA
-81.3949591888994,30.2035594318049,NA,NA,NA,"Green",NA
-81.3949576055645,30.2035594365742,NA,NA,NA,"Green",NA
-81.3949560222295,30.2035594413435,NA,NA,NA,"Green",NA
-81.3949544388946,30.2035594461128,NA,NA,NA,"Green",NA
-81.3949528555596,30.2035594508821,NA,NA,NA,"Green",NA
-81.3949512722247,30.2035594556513,NA,NA,NA,"Green",NA
-81.3949496888898,30.2035594604205,NA,NA,NA,"Green",NA
-81.3949481055548,30.2035594651897,NA,NA,NA,"Green",NA
-81.3949465222199,30.2035594699589,NA,NA,NA,"Green",NA
-81.394944938885,30.2035594747281,NA,NA,NA,"Green",NA
-81.39494335555,30.2035594794973,NA,NA,NA,"Green",NA
-81.3949417722151,30.2035594842664,NA,NA,NA,"Green",NA
-81.3949401888802,30.2035594890355,NA,NA,NA,"Green",NA
-81.3949386055452,30.2035594938046,NA,NA,NA,"Green",NA
-81.3949370222103,30.2035594985737,NA,NA,NA,"Green",NA
-81.3949354388754,30.2035595033427,NA,NA,NA,"Green",NA
-81.3949338555404,30.2035595081118,NA,NA,NA,"Green",NA
-81.3949322722055,30.2035595128808,NA,NA,NA,"Green",NA
-81.3949306888705,30.2035595176498,NA,NA,NA,"Green",NA
-81.3949291055356,30.2035595224188,NA,NA,NA,"Green",NA
-81.3949275222007,30.2035595271877,NA,NA,NA,"Green",NA
-81.3949259388657,30.2035595319567,NA,NA,NA,"Green",NA
-81.3949243555308,30.2035595367256,NA,NA,NA,"Green",NA
-81.3949227721958,30.2035595414945,NA,NA,NA,"Green",NA
-81.3949211888609,30.2035595462634,NA,NA,NA,"Green",NA
-81.394919605526,30.2035595510323,NA,NA,NA,"Green",NA
-81.394918022191,30.2035595558011,NA,NA,NA,"Green",NA
-81.3949164388561,30.2035595605699,NA,NA,NA,"Green",NA
-81.3949148555211,30.2035595653387,NA,NA,NA,"Green",NA
-81.3949132721862,30.2035595701075,NA,NA,NA,"Green",NA
-81.3949116888512,30.2035595748763,NA,NA,NA,"Green",NA
-81.3949101055163,30.2035595796451,NA,NA,NA,"Green",NA
-81.3949085221814,30.2035595844138,NA,NA,NA,"Green",NA
-81.3949069388464,30.2035595891825,NA,NA,NA,"Green",NA
-81.3949053555115,30.2035595939512,NA,NA,NA,"Green",NA
-81.3949037721765,30.2035595987199,NA,NA,NA,"Green",NA
-81.3949021888416,30.2035596034885,NA,NA,NA,"Green",NA
-81.3949006055066,30.2035596082571,NA,NA,NA,"Green",NA
-81.3948990221717,30.2035596130258,NA,NA,NA,"Green",NA
-81.3948974388367,30.2035596177944,NA,NA,NA,"Green",NA
-81.3948958555018,30.2035596225629,NA,NA,NA,"Green",NA
-81.3948942721669,30.2035596273315,NA,NA,NA,"Green",NA
-81.3948926888319,30.2035596321,NA,NA,NA,"Green",NA
-81.394891105497,30.2035596368686,NA,NA,NA,"Green",NA
-81.394889522162,30.2035596416371,NA,NA,NA,"Green",NA
-81.394887938827,30.2035596464055,NA,NA,NA,"Green",NA
-81.3948863554921,30.203559651174,NA,NA,NA,"Green",NA
-81.3948847721572,30.2035596559425,NA,NA,NA,"Green",NA
-81.3948831888222,30.2035596607109,NA,NA,NA,"Green",NA
-81.3948816054872,30.2035596654793,NA,NA,NA,"Green",NA
-81.3948800221523,30.2035596702477,NA,NA,NA,"Green",NA
-81.3948784388174,30.203559675016,NA,NA,NA,"Green",NA
-81.3948768554824,30.2035596797844,NA,NA,NA,"Green",NA
-81.3948752721474,30.2035596845527,NA,NA,NA,"Green",NA
-81.3948736888125,30.203559689321,NA,NA,NA,"Green",NA
-81.3948721054775,30.2035596940893,NA,NA,NA,"Green",NA
-81.3948705221426,30.2035596988576,NA,NA,NA,"Green",NA
-81.3948689388076,30.2035597036259,NA,NA,NA,"Green",NA
-81.3948673554727,30.2035597083941,NA,NA,NA,"Green",NA
-81.3948657721377,30.2035597131623,NA,NA,NA,"Green",NA
-81.3948641888028,30.2035597179305,NA,NA,NA,"Green",NA
-81.3948626054678,30.2035597226987,NA,NA,NA,"Green",NA
-81.3948610221329,30.2035597274668,NA,NA,NA,"Green",NA
-81.3948594387979,30.203559732235,NA,NA,NA,"Green",NA
-81.3948578554629,30.2035597370031,NA,NA,NA,"Green",NA
-81.394856272128,30.2035597417712,NA,NA,NA,"Green",NA
-81.394854688793,30.2035597465393,NA,NA,NA,"Green",NA
-81.3948531054581,30.2035597513073,NA,NA,NA,"Green",NA
-81.3948515221231,30.2035597560754,NA,NA,NA,"Green",NA
-81.3948499387882,30.2035597608434,NA,NA,NA,"Green",NA
-81.3948483554532,30.2035597656114,NA,NA,NA,"Green",NA
-81.3948467721182,30.2035597703794,NA,NA,NA,"Green",NA
-81.3950177777833,30.2035606306017,NA,NA,NA,"Green",NA
-81.3950161944483,30.2035606353717,NA,NA,NA,"Green",NA
-81.3950146111134,30.2035606401417,NA,NA,NA,"Green",NA
-81.3950130277785,30.2035606449117,NA,NA,NA,"Green",NA
-81.3950114444435,30.2035606496817,NA,NA,NA,"Green",NA
-81.3950098611086,30.2035606544516,NA,NA,NA,"Green",NA
-81.3950082777736,30.2035606592216,NA,NA,NA,"Green",NA
-81.3950066944387,30.2035606639915,NA,NA,NA,"Green",NA
-81.3950051111038,30.2035606687614,NA,NA,NA,"Green",NA
-81.3950035277688,30.2035606735313,NA,NA,NA,"Green",NA
-81.3950019444339,30.2035606783011,NA,NA,NA,"Green",NA
-81.3950003610989,30.203560683071,NA,NA,NA,"Green",NA
-81.394998777764,30.2035606878408,NA,NA,NA,"Green",NA
-81.394997194429,30.2035606926106,NA,NA,NA,"Green",NA
-81.3949956110941,30.2035606973804,NA,NA,NA,"Green",NA
-81.3949940277591,30.2035607021501,NA,NA,NA,"Green",NA
-81.3949924444242,30.2035607069199,NA,NA,NA,"Green",NA
-81.3949908610893,30.2035607116896,NA,NA,NA,"Green",NA
-81.3949892777543,30.2035607164593,NA,NA,NA,"Green",NA
-81.3949876944194,30.203560721229,NA,NA,NA,"Green",NA
-81.3949861110844,30.2035607259987,NA,NA,NA,"Green",NA
-81.3949845277495,30.2035607307683,NA,NA,NA,"Green",NA
-81.3949829444145,30.203560735538,NA,NA,NA,"Green",NA
-81.3949813610796,30.2035607403076,NA,NA,NA,"Green",NA
-81.3949797777446,30.2035607450772,NA,NA,NA,"Green",NA
-81.3949781944097,30.2035607498467,NA,NA,NA,"Green",NA
-81.3949766110747,30.2035607546163,NA,NA,NA,"Green",NA
-81.3949750277398,30.2035607593858,NA,NA,NA,"Green",NA
-81.3949734444048,30.2035607641553,NA,NA,NA,"Green",NA
-81.3949718610699,30.2035607689248,NA,NA,NA,"Green",NA
-81.3949702777349,30.2035607736943,NA,NA,NA,"Green",NA
-81.3949686944,30.2035607784638,NA,NA,NA,"Green",NA
-81.394967111065,30.2035607832332,NA,NA,NA,"Green",NA
-81.3949655277301,30.2035607880026,NA,NA,NA,"Green",NA
-81.3949639443951,30.203560792772,NA,NA,NA,"Green",NA
-81.3949623610602,30.2035607975414,NA,NA,NA,"Green",NA
-81.3949607777252,30.2035608023108,NA,NA,NA,"Green",NA
-81.3949591943903,30.2035608070801,NA,NA,NA,"Green",NA
-81.3949576110553,30.2035608118495,NA,NA,NA,"Green",NA
-81.3949560277203,30.2035608166188,NA,NA,NA,"Green",NA
-81.3949544443854,30.203560821388,NA,NA,NA,"Green",NA
-81.3949528610504,30.2035608261573,NA,NA,NA,"Green",NA
-81.3949512777155,30.2035608309266,NA,NA,NA,"Green",NA
-81.3949496943805,30.2035608356958,NA,NA,NA,"Green",NA
-81.3949481110456,30.203560840465,NA,NA,NA,"Green",NA
-81.3949465277106,30.2035608452342,NA,NA,NA,"Green",NA
-81.3949449443757,30.2035608500034,NA,NA,NA,"Green",NA
-81.3949433610407,30.2035608547725,NA,NA,NA,"Green",NA
-81.3949417777057,30.2035608595416,NA,NA,NA,"Green",NA
-81.3949401943708,30.2035608643108,NA,NA,NA,"Green",NA
-81.3949386110358,30.2035608690799,NA,NA,NA,"Green",NA
-81.3949370277009,30.2035608738489,NA,NA,NA,"Green",NA
-81.3949354443659,30.203560878618,NA,NA,NA,"Green",NA
-81.3949338610309,30.203560883387,NA,NA,NA,"Green",NA
-81.394932277696,30.2035608881561,NA,NA,NA,"Green",NA
-81.394930694361,30.203560892925,NA,NA,NA,"Green",NA
-81.3949291110261,30.203560897694,NA,NA,NA,"Green",NA
-81.3949275276911,30.203560902463,NA,NA,NA,"Green",NA
-81.3949259443561,30.2035609072319,NA,NA,NA,"Green",NA
-81.3949243610212,30.2035609120009,NA,NA,NA,"Green",NA
-81.3949227776862,30.2035609167698,NA,NA,NA,"Green",NA
-81.3949211943512,30.2035609215386,NA,NA,NA,"Green",NA
-81.3949196110163,30.2035609263075,NA,NA,NA,"Green",NA
-81.3949180276813,30.2035609310764,NA,NA,NA,"Green",NA
-81.3949164443464,30.2035609358452,NA,NA,NA,"Green",NA
-81.3949148610114,30.203560940614,NA,NA,NA,"Green",NA
-81.3949132776764,30.2035609453828,NA,NA,NA,"Green",NA
-81.3949116943414,30.2035609501516,NA,NA,NA,"Green",NA
-81.3949101110065,30.2035609549203,NA,NA,NA,"Green",NA
-81.3949085276715,30.203560959689,NA,NA,NA,"Green",NA
-81.3949069443366,30.2035609644577,NA,NA,NA,"Green",NA
